ID1	ID2	ID3	RECORD #	RECORD ID
18HIS	00000	00IBX	385258	18HIS-00000-00IBX
18HIS	00000	00IBY	385259	18HIS-00000-00IBY
18HIS	00000	00IBZ	385261	18HIS-00000-00IBZ
18HIS	00000	00IC0	385262	18HIS-00000-00IC0
18HIS	00000	00IC1	385263	18HIS-00000-00IC1
18HIS	00000	00IC2	385265	18HIS-00000-00IC2
18HIS	00000	00IC3	385268	18HIS-00000-00IC3
18HIS	00000	00IC4	385273	18HIS-00000-00IC4
18HIS	00000	00IC5	385280	18HIS-00000-00IC5
18HIS	00000	00IC6	385282	18HIS-00000-00IC6
18HIS	00000	00IC7	385287	18HIS-00000-00IC7
18HIS	00000	00IC8	385288	18HIS-00000-00IC8
18HIS	00000	00IC9	385289	18HIS-00000-00IC9
18HIS	00000	00ICA	385295	18HIS-00000-00ICA
18HIS	00000	00ICB	385299	18HIS-00000-00ICB
18HIS	00000	00ICC	385301	18HIS-00000-00ICC
18HIS	00000	00ICD	385302	18HIS-00000-00ICD
18HIS	00000	00ICE	385307	18HIS-00000-00ICE
18HIS	00000	00ICF	385310	18HIS-00000-00ICF
18HIS	00000	00ICG	385312	18HIS-00000-00ICG
18HIS	00000	00ICH	385314	18HIS-00000-00ICH
18HIS	00000	00ICI	385316	18HIS-00000-00ICI
18HIS	00000	00ICJ	385317	18HIS-00000-00ICJ
18HIS	00000	00ICK	385318	18HIS-00000-00ICK
18HIS	00000	00ICL	385332	18HIS-00000-00ICL
18HIS	00000	00ICM	385335	18HIS-00000-00ICM
18HIS	00000	00ICN	385337	18HIS-00000-00ICN
18HIS	00000	00ICO	385338	18HIS-00000-00ICO
18HIS	00000	00ICP	385340	18HIS-00000-00ICP
18HIS	00000	00ICQ	385341	18HIS-00000-00ICQ
18HIS	00000	00ICR	385342	18HIS-00000-00ICR
18HIS	00000	00ICS	385352	18HIS-00000-00ICS
18HIS	00000	00ICT	385356	18HIS-00000-00ICT
18HIS	00000	00ICU	385357	18HIS-00000-00ICU
18HIS	00000	00ICV	385358	18HIS-00000-00ICV
18HIS	00000	00ICW	385360	18HIS-00000-00ICW
18HIS	00000	00ICX	385366	18HIS-00000-00ICX
18HIS	00000	00ICY	385367	18HIS-00000-00ICY
18HIS	00000	00ICZ	385376	18HIS-00000-00ICZ
18HIS	00000	00ID0	385381	18HIS-00000-00ID0
18HIS	00000	00ID1	385392	18HIS-00000-00ID1
18HIS	00000	00ID2	385395	18HIS-00000-00ID2
18HIS	00000	00ID3	385399	18HIS-00000-00ID3
18HIS	00000	00ID4	385401	18HIS-00000-00ID4
18HIS	00000	00ID5	385402	18HIS-00000-00ID5
18HIS	00000	00ID6	385429	18HIS-00000-00ID6
18HIS	00000	00ID7	385430	18HIS-00000-00ID7
18HIS	00000	00ID8	385433	18HIS-00000-00ID8
18HIS	00000	00ID9	385441	18HIS-00000-00ID9
18HIS	00000	00IDA	385442	18HIS-00000-00IDA
18HIS	00000	00IDB	385447	18HIS-00000-00IDB
18HIS	00000	00IDC	385452	18HIS-00000-00IDC
18HIS	00000	00IDD	385455	18HIS-00000-00IDD
18HIS	00000	00IDE	385459	18HIS-00000-00IDE
18HIS	00000	00IDF	385462	18HIS-00000-00IDF
18HIS	00000	00IDG	385463	18HIS-00000-00IDG
18HIS	00000	00IDH	385464	18HIS-00000-00IDH
18HIS	00000	00IDI	385468	18HIS-00000-00IDI
18HIS	00000	00IDJ	385469	18HIS-00000-00IDJ
18HIS	00000	00IDK	385470	18HIS-00000-00IDK
18HIS	00000	00IDL	385472	18HIS-00000-00IDL
18HIS	00000	00IDM	385479	18HIS-00000-00IDM
18HIS	00000	00IDN	385482	18HIS-00000-00IDN
18HIS	00000	00IDO	385483	18HIS-00000-00IDO
18HIS	00000	00IDP	385484	18HIS-00000-00IDP
18HIS	00000	00IDQ	385485	18HIS-00000-00IDQ
18HIS	00000	00IDR	385486	18HIS-00000-00IDR
18HIS	00000	00IDS	385487	18HIS-00000-00IDS
18HIS	00000	00IDT	385488	18HIS-00000-00IDT
18HIS	00000	00IDU	385490	18HIS-00000-00IDU
18HIS	00000	00IDV	385491	18HIS-00000-00IDV
18HIS	00000	00IDW	385497	18HIS-00000-00IDW
18HIS	00000	00IDX	385512	18HIS-00000-00IDX
18HIS	00000	00IDY	385515	18HIS-00000-00IDY
18HIS	00000	00IDZ	385521	18HIS-00000-00IDZ
18HIS	00000	00IE0	385522	18HIS-00000-00IE0
18HIS	00000	00IE1	385524	18HIS-00000-00IE1
18HIS	00000	00IE2	385527	18HIS-00000-00IE2
18HIS	00000	00IE3	385533	18HIS-00000-00IE3
18HIS	00000	00IE4	385536	18HIS-00000-00IE4
18HIS	00000	00IE5	385537	18HIS-00000-00IE5
18HIS	00000	00IE6	385538	18HIS-00000-00IE6
18HIS	00000	00IE7	385539	18HIS-00000-00IE7
18HIS	00000	00IE8	385543	18HIS-00000-00IE8
18HIS	00000	00IE9	385544	18HIS-00000-00IE9
18HIS	00000	00IEA	385548	18HIS-00000-00IEA
18HIS	00000	00IEB	385550	18HIS-00000-00IEB
18HIS	00000	00IEC	385553	18HIS-00000-00IEC
18HIS	00000	00IED	385554	18HIS-00000-00IED
18HIS	00000	00IEE	385559	18HIS-00000-00IEE
18HIS	00000	00IEF	385562	18HIS-00000-00IEF
18HIS	00000	00IEG	385563	18HIS-00000-00IEG
18HIS	00000	00IEH	385565	18HIS-00000-00IEH
18HIS	00000	00IEI	385571	18HIS-00000-00IEI
18HIS	00000	00IEJ	385572	18HIS-00000-00IEJ
18HIS	00000	00IEK	385573	18HIS-00000-00IEK
18HIS	00000	00IEL	385577	18HIS-00000-00IEL
18HIS	00000	00IEM	385580	18HIS-00000-00IEM
18HIS	00000	00IEN	385585	18HIS-00000-00IEN
18HIS	00000	00IEO	385587	18HIS-00000-00IEO
18HIS	00000	00IEP	385592	18HIS-00000-00IEP
18HIS	00000	00IEQ	385603	18HIS-00000-00IEQ
18HIS	00000	00IER	385607	18HIS-00000-00IER
18HIS	00000	00IES	385608	18HIS-00000-00IES
18HIS	00000	00IET	385614	18HIS-00000-00IET
18HIS	00000	00IEU	385615	18HIS-00000-00IEU
18HIS	00000	00IEV	385617	18HIS-00000-00IEV
18HIS	00000	00IEW	385620	18HIS-00000-00IEW
18HIS	00000	00IEX	385624	18HIS-00000-00IEX
18HIS	00000	00IEY	385625	18HIS-00000-00IEY
18HIS	00000	00IEZ	385628	18HIS-00000-00IEZ
18HIS	00000	00IF0	385629	18HIS-00000-00IF0
18HIS	00000	00IF1	385634	18HIS-00000-00IF1
18HIS	00000	00IF2	385635	18HIS-00000-00IF2
18HIS	00000	00IF3	385636	18HIS-00000-00IF3
18HIS	00000	00IF4	385637	18HIS-00000-00IF4
18HIS	00000	00IF5	385638	18HIS-00000-00IF5
18HIS	00000	00IF6	385642	18HIS-00000-00IF6
18HIS	00000	00IF7	385646	18HIS-00000-00IF7
18HIS	00000	00IF8	385647	18HIS-00000-00IF8
18HIS	00000	00IF9	385648	18HIS-00000-00IF9
18HIS	00000	00IFA	385650	18HIS-00000-00IFA
18HIS	00000	00IFB	385656	18HIS-00000-00IFB
18HIS	00000	00IFC	385665	18HIS-00000-00IFC
18HIS	00000	00IFD	385668	18HIS-00000-00IFD
18HIS	00000	00IFE	385670	18HIS-00000-00IFE
18HIS	00000	00IFF	385673	18HIS-00000-00IFF
18HIS	00000	00IFG	385675	18HIS-00000-00IFG
18HIS	00000	00IFH	385676	18HIS-00000-00IFH
18HIS	00000	00IFI	385678	18HIS-00000-00IFI
18HIS	00000	00IFJ	385681	18HIS-00000-00IFJ
18HIS	00000	00IFK	385683	18HIS-00000-00IFK
18HIS	00000	00IFL	385685	18HIS-00000-00IFL
18HIS	00000	00IFM	385693	18HIS-00000-00IFM
18HIS	00000	00IFN	385698	18HIS-00000-00IFN
18HIS	00000	00IFO	385705	18HIS-00000-00IFO
18HIS	00000	00IFP	385709	18HIS-00000-00IFP
18HIS	00000	00IFQ	385711	18HIS-00000-00IFQ
18HIS	00000	00IFR	385712	18HIS-00000-00IFR
18HIS	00000	00IFS	385713	18HIS-00000-00IFS
18HIS	00000	00IFT	385714	18HIS-00000-00IFT
18HIS	00000	00IFU	385717	18HIS-00000-00IFU
18HIS	00000	00IFV	385718	18HIS-00000-00IFV
18HIS	00000	00IFW	385719	18HIS-00000-00IFW
18HIS	00000	00IFX	385720	18HIS-00000-00IFX
18HIS	00000	00IFY	385724	18HIS-00000-00IFY
18HIS	00000	00IFZ	385725	18HIS-00000-00IFZ
18HIS	00000	00IG0	385728	18HIS-00000-00IG0
18HIS	00000	00IG1	385729	18HIS-00000-00IG1
18HIS	00000	00IG2	385734	18HIS-00000-00IG2
18HIS	00000	00IG3	385735	18HIS-00000-00IG3
18HIS	00000	00IG4	385736	18HIS-00000-00IG4
18HIS	00000	00IG5	385746	18HIS-00000-00IG5
18HIS	00000	00IG6	385747	18HIS-00000-00IG6
18HIS	00000	00IG7	385749	18HIS-00000-00IG7
18HIS	00000	00IG8	385754	18HIS-00000-00IG8
18HIS	00000	00IG9	385755	18HIS-00000-00IG9
18HIS	00000	00IGA	385763	18HIS-00000-00IGA
18HIS	00000	00IGB	385765	18HIS-00000-00IGB
18HIS	00000	00IGC	385766	18HIS-00000-00IGC
18HIS	00000	00IGD	385767	18HIS-00000-00IGD
18HIS	00000	00IGE	385769	18HIS-00000-00IGE
18HIS	00000	00IGF	385770	18HIS-00000-00IGF
18HIS	00000	00IGG	385771	18HIS-00000-00IGG
18HIS	00000	00IGH	385772	18HIS-00000-00IGH
18HIS	00000	00IGI	385775	18HIS-00000-00IGI
18HIS	00000	00IGJ	385780	18HIS-00000-00IGJ
18HIS	00000	00IGK	385781	18HIS-00000-00IGK
18HIS	00000	00IGL	385783	18HIS-00000-00IGL
18HIS	00000	00IGM	385785	18HIS-00000-00IGM
18HIS	00000	00IGN	385787	18HIS-00000-00IGN
18HIS	00000	00IGO	385791	18HIS-00000-00IGO
18HIS	00000	00IGP	385792	18HIS-00000-00IGP
18HIS	00000	00IGQ	385793	18HIS-00000-00IGQ
18HIS	00000	00IGR	385796	18HIS-00000-00IGR
18HIS	00000	00IGS	385799	18HIS-00000-00IGS
18HIS	00000	00IGT	385802	18HIS-00000-00IGT
18HIS	00000	00IGU	385803	18HIS-00000-00IGU
18HIS	00000	00IGV	385805	18HIS-00000-00IGV
18HIS	00000	00IGW	385811	18HIS-00000-00IGW
18HIS	00000	00IGX	385813	18HIS-00000-00IGX
18HIS	00000	00IGY	385814	18HIS-00000-00IGY
18HIS	00000	00IGZ	385816	18HIS-00000-00IGZ
18HIS	00000	00IH0	385817	18HIS-00000-00IH0
18HIS	00000	00IH1	385819	18HIS-00000-00IH1
18HIS	00000	00IH2	385823	18HIS-00000-00IH2
18HIS	00000	00IH3	385824	18HIS-00000-00IH3
18HIS	00000	00IH4	385828	18HIS-00000-00IH4
18HIS	00000	00IH5	385832	18HIS-00000-00IH5
18HIS	00000	00IH6	385833	18HIS-00000-00IH6
18HIS	00000	00IH7	385839	18HIS-00000-00IH7
18HIS	00000	00IH8	385841	18HIS-00000-00IH8
18HIS	00000	00IH9	385848	18HIS-00000-00IH9
18HIS	00000	00IHA	385849	18HIS-00000-00IHA
18HIS	00000	00IHB	385850	18HIS-00000-00IHB
18HIS	00000	00IHC	385853	18HIS-00000-00IHC
18HIS	00000	00IHD	385854	18HIS-00000-00IHD
18HIS	00000	00IHE	385859	18HIS-00000-00IHE
18HIS	00000	00IHF	385861	18HIS-00000-00IHF
18HIS	00000	00IHG	385862	18HIS-00000-00IHG
18HIS	00000	00IHH	385863	18HIS-00000-00IHH
18HIS	00000	00IHI	385868	18HIS-00000-00IHI
18HIS	00000	00IHJ	385871	18HIS-00000-00IHJ
18HIS	00000	00IHK	385872	18HIS-00000-00IHK
18HIS	00000	00IHL	385873	18HIS-00000-00IHL
18HIS	00000	00IHM	385874	18HIS-00000-00IHM
18HIS	00000	00IHN	385875	18HIS-00000-00IHN
18HIS	00000	00IHO	385876	18HIS-00000-00IHO
18HIS	00000	00IHP	385877	18HIS-00000-00IHP
18HIS	00000	00IHQ	385878	18HIS-00000-00IHQ
18HIS	00000	00IHR	385879	18HIS-00000-00IHR
18HIS	00000	00IHS	385880	18HIS-00000-00IHS
18HIS	00000	00IHT	385883	18HIS-00000-00IHT
18HIS	00000	00IHU	385884	18HIS-00000-00IHU
18HIS	00000	00IHV	385890	18HIS-00000-00IHV
18HIS	00000	00IHW	385891	18HIS-00000-00IHW
18HIS	00000	00IHX	385894	18HIS-00000-00IHX
18HIS	00000	00IHY	385895	18HIS-00000-00IHY
18HIS	00000	00IHZ	385896	18HIS-00000-00IHZ
18HIS	00000	00II0	385899	18HIS-00000-00II0
18HIS	00000	00II1	385904	18HIS-00000-00II1
18HIS	00000	00II2	385911	18HIS-00000-00II2
18HIS	00000	00II3	385919	18HIS-00000-00II3
18HIS	00000	00II4	385921	18HIS-00000-00II4
18HIS	00000	00II5	385930	18HIS-00000-00II5
18HIS	00000	00II6	385933	18HIS-00000-00II6
18HIS	00000	00II7	385935	18HIS-00000-00II7
18HIS	00000	00II8	385936	18HIS-00000-00II8
18HIS	00000	00II9	385937	18HIS-00000-00II9
18HIS	00000	00IIA	385938	18HIS-00000-00IIA
18HIS	00000	00IIB	385944	18HIS-00000-00IIB
18HIS	00000	00IIC	385949	18HIS-00000-00IIC
18HIS	00000	00IID	385951	18HIS-00000-00IID
18HIS	00000	00IIE	385952	18HIS-00000-00IIE
18HIS	00000	00IIF	385958	18HIS-00000-00IIF
18HIS	00000	00IIG	385966	18HIS-00000-00IIG
18HIS	00000	00IIH	385968	18HIS-00000-00IIH
18HIS	00000	00III	385969	18HIS-00000-00III
18HIS	00000	00IIJ	385970	18HIS-00000-00IIJ
18HIS	00000	00IIK	385978	18HIS-00000-00IIK
18HIS	00000	00IIL	385981	18HIS-00000-00IIL
18HIS	00000	00IIM	385982	18HIS-00000-00IIM
18HIS	00000	00IIN	385984	18HIS-00000-00IIN
18HIS	00000	00IIO	385989	18HIS-00000-00IIO
18HIS	00000	00IIP	385990	18HIS-00000-00IIP
18HIS	00000	00IIQ	385992	18HIS-00000-00IIQ
18HIS	00000	00IIR	385993	18HIS-00000-00IIR
18HIS	00000	00IIS	385994	18HIS-00000-00IIS
18HIS	00000	00IIT	385995	18HIS-00000-00IIT
18HIS	00000	00IIU	385997	18HIS-00000-00IIU
18HIS	00000	00IIV	386000	18HIS-00000-00IIV
18HIS	00000	00IIW	386002	18HIS-00000-00IIW
18HIS	00000	00IIX	386003	18HIS-00000-00IIX
18HIS	00000	00IIY	386005	18HIS-00000-00IIY
18HIS	00000	00IIZ	386015	18HIS-00000-00IIZ
18HIS	00000	00IJ0	386017	18HIS-00000-00IJ0
18HIS	00000	00IJ1	386030	18HIS-00000-00IJ1
18HIS	00000	00IJ2	386039	18HIS-00000-00IJ2
18HIS	00000	00IJ3	386055	18HIS-00000-00IJ3
18HIS	00000	00IJ4	386056	18HIS-00000-00IJ4
18HIS	00000	00IJ5	386066	18HIS-00000-00IJ5
18HIS	00000	00IJ6	386068	18HIS-00000-00IJ6
18HIS	00000	00IJ7	386070	18HIS-00000-00IJ7
18HIS	00000	00IJ8	386074	18HIS-00000-00IJ8
18HIS	00000	00IJ9	386079	18HIS-00000-00IJ9
18HIS	00000	00IJA	386080	18HIS-00000-00IJA
18HIS	00000	00IJB	386083	18HIS-00000-00IJB
18HIS	00000	00IJC	386088	18HIS-00000-00IJC
18HIS	00000	00IJD	386091	18HIS-00000-00IJD
18HIS	00000	00IJE	386092	18HIS-00000-00IJE
18HIS	00000	00IJF	386095	18HIS-00000-00IJF
18HIS	00000	00IJG	386096	18HIS-00000-00IJG
18HIS	00000	00IJH	386103	18HIS-00000-00IJH
18HIS	00000	00IJI	386110	18HIS-00000-00IJI
18HIS	00000	00IJJ	386119	18HIS-00000-00IJJ
18HIS	00000	00IJK	386120	18HIS-00000-00IJK
18HIS	00000	00IJL	386122	18HIS-00000-00IJL
18HIS	00000	00IJM	386124	18HIS-00000-00IJM
18HIS	00000	00IJN	386127	18HIS-00000-00IJN
18HIS	00000	00IJO	386129	18HIS-00000-00IJO
18HIS	00000	00IJP	386134	18HIS-00000-00IJP
18HIS	00000	00IJQ	386136	18HIS-00000-00IJQ
18HIS	00000	00IJR	386139	18HIS-00000-00IJR
18HIS	00000	00IJS	386143	18HIS-00000-00IJS
18HIS	00000	00IJT	386149	18HIS-00000-00IJT
18HIS	00000	00IJU	386151	18HIS-00000-00IJU
18HIS	00000	00IJV	386159	18HIS-00000-00IJV
18HIS	00000	00IJW	386160	18HIS-00000-00IJW
18HIS	00000	00IJX	386161	18HIS-00000-00IJX
18HIS	00000	00IJY	386162	18HIS-00000-00IJY
18HIS	00000	00IJZ	386170	18HIS-00000-00IJZ
18HIS	00000	00IK0	386176	18HIS-00000-00IK0
18HIS	00000	00IK1	386177	18HIS-00000-00IK1
18HIS	00000	00IK2	386178	18HIS-00000-00IK2
18HIS	00000	00IK3	386180	18HIS-00000-00IK3
18HIS	00000	00IK4	386181	18HIS-00000-00IK4
18HIS	00000	00IK5	386182	18HIS-00000-00IK5
18HIS	00000	00IK6	386184	18HIS-00000-00IK6
18HIS	00000	00IK7	386195	18HIS-00000-00IK7
18HIS	00000	00IK8	386197	18HIS-00000-00IK8
18HIS	00000	00IK9	386199	18HIS-00000-00IK9
18HIS	00000	00IKA	386200	18HIS-00000-00IKA
18HIS	00000	00IKB	386202	18HIS-00000-00IKB
18HIS	00000	00IKC	386206	18HIS-00000-00IKC
18HIS	00000	00IKD	386207	18HIS-00000-00IKD
18HIS	00000	00IKE	386208	18HIS-00000-00IKE
18HIS	00000	00IKF	386210	18HIS-00000-00IKF
18HIS	00000	00IKG	386214	18HIS-00000-00IKG
18HIS	00000	00IKH	386215	18HIS-00000-00IKH
18HIS	00000	00IKI	386219	18HIS-00000-00IKI
18HIS	00000	00IKJ	386224	18HIS-00000-00IKJ
18HIS	00000	00IKK	386241	18HIS-00000-00IKK
18HIS	00000	00IKL	386246	18HIS-00000-00IKL
18HIS	00000	00IKM	386247	18HIS-00000-00IKM
18HIS	00000	00IKN	386253	18HIS-00000-00IKN
18HIS	00000	00IKO	386255	18HIS-00000-00IKO
18HIS	00000	00IKP	386259	18HIS-00000-00IKP
18HIS	00000	00IKQ	386260	18HIS-00000-00IKQ
18HIS	00000	00IKR	386262	18HIS-00000-00IKR
18HIS	00000	00IKS	386270	18HIS-00000-00IKS
18HIS	00000	00IKT	386272	18HIS-00000-00IKT
18HIS	00000	00IKU	386274	18HIS-00000-00IKU
18HIS	00000	00IKV	386279	18HIS-00000-00IKV
18HIS	00000	00IKW	386289	18HIS-00000-00IKW
18HIS	00000	00IKX	386290	18HIS-00000-00IKX
18HIS	00000	00IKY	386293	18HIS-00000-00IKY
18HIS	00000	00IKZ	386295	18HIS-00000-00IKZ
18HIS	00000	00IL0	386296	18HIS-00000-00IL0
18HIS	00000	00IL1	386297	18HIS-00000-00IL1
18HIS	00000	00IL2	386299	18HIS-00000-00IL2
18HIS	00000	00IL3	386300	18HIS-00000-00IL3
18HIS	00000	00IL4	386303	18HIS-00000-00IL4
18HIS	00000	00IL5	386310	18HIS-00000-00IL5
18HIS	00000	00IL6	386315	18HIS-00000-00IL6
18HIS	00000	00IL7	386318	18HIS-00000-00IL7
18HIS	00000	00IL8	386321	18HIS-00000-00IL8
18HIS	00000	00IL9	386324	18HIS-00000-00IL9
18HIS	00000	00ILA	386327	18HIS-00000-00ILA
18HIS	00000	00ILB	386330	18HIS-00000-00ILB
18HIS	00000	00ILC	386331	18HIS-00000-00ILC
18HIS	00000	00ILD	386332	18HIS-00000-00ILD
18HIS	00000	00ILE	386333	18HIS-00000-00ILE
18HIS	00000	00ILF	386337	18HIS-00000-00ILF
18HIS	00000	00ILG	386341	18HIS-00000-00ILG
18HIS	00000	00ILH	386342	18HIS-00000-00ILH
18HIS	00000	00ILI	386348	18HIS-00000-00ILI
18HIS	00000	00ILJ	386354	18HIS-00000-00ILJ
18HIS	00000	00ILK	386357	18HIS-00000-00ILK
18HIS	00000	00ILL	386363	18HIS-00000-00ILL
18HIS	00000	00ILM	386364	18HIS-00000-00ILM
18HIS	00000	00ILN	386368	18HIS-00000-00ILN
18HIS	00000	00ILO	386378	18HIS-00000-00ILO
18HIS	00000	00ILP	386379	18HIS-00000-00ILP
18HIS	00000	00ILQ	386382	18HIS-00000-00ILQ
18HIS	00000	00ILR	386388	18HIS-00000-00ILR
18HIS	00000	00ILS	386389	18HIS-00000-00ILS
18HIS	00000	00ILT	386391	18HIS-00000-00ILT
18HIS	00000	00ILU	386413	18HIS-00000-00ILU
18HIS	00000	00ILV	386414	18HIS-00000-00ILV
18HIS	00000	00ILW	386415	18HIS-00000-00ILW
18HIS	00000	00ILX	386416	18HIS-00000-00ILX
18HIS	00000	00ILY	386417	18HIS-00000-00ILY
18HIS	00000	00ILZ	386418	18HIS-00000-00ILZ
18HIS	00000	00IM0	386423	18HIS-00000-00IM0
18HIS	00000	00IM1	386424	18HIS-00000-00IM1
18HIS	00000	00IM2	386427	18HIS-00000-00IM2
18HIS	00000	00IM3	386428	18HIS-00000-00IM3
18HIS	00000	00IM4	386430	18HIS-00000-00IM4
18HIS	00000	00IM5	386432	18HIS-00000-00IM5
18HIS	00000	00IM6	386434	18HIS-00000-00IM6
18HIS	00000	00IM7	386436	18HIS-00000-00IM7
18HIS	00000	00IM8	386438	18HIS-00000-00IM8
18HIS	00000	00IM9	386440	18HIS-00000-00IM9
18HIS	00000	00IMA	386442	18HIS-00000-00IMA
18HIS	00000	00IMB	386449	18HIS-00000-00IMB
18HIS	00000	00IMC	386452	18HIS-00000-00IMC
18HIS	00000	00IMD	386463	18HIS-00000-00IMD
18HIS	00000	00IME	386467	18HIS-00000-00IME
18HIS	00000	00IMF	386471	18HIS-00000-00IMF
18HIS	00000	00IMG	386473	18HIS-00000-00IMG
18HIS	00000	00IMH	386474	18HIS-00000-00IMH
18HIS	00000	00IMI	386483	18HIS-00000-00IMI
18HIS	00000	00IMJ	386487	18HIS-00000-00IMJ
18HIS	00000	00IMK	386493	18HIS-00000-00IMK
18HIS	00000	00IML	386496	18HIS-00000-00IML
18HIS	00000	00IMM	386499	18HIS-00000-00IMM
18HIS	00000	00IMN	386500	18HIS-00000-00IMN
18HIS	00000	00IMO	386503	18HIS-00000-00IMO
18HIS	00000	00IMP	386506	18HIS-00000-00IMP
18HIS	00000	00IMQ	386510	18HIS-00000-00IMQ
18HIS	00000	00IMR	386513	18HIS-00000-00IMR
18HIS	00000	00IMS	386514	18HIS-00000-00IMS
18HIS	00000	00IMT	386517	18HIS-00000-00IMT
18HIS	00000	00IMU	386519	18HIS-00000-00IMU
18HIS	00000	00IMV	386523	18HIS-00000-00IMV
18HIS	00000	00IMW	386526	18HIS-00000-00IMW
18HIS	00000	00IMX	386527	18HIS-00000-00IMX
18HIS	00000	00IMY	386529	18HIS-00000-00IMY
18HIS	00000	00IMZ	386532	18HIS-00000-00IMZ
18HIS	00000	00IN0	386536	18HIS-00000-00IN0
18HIS	00000	00IN1	386539	18HIS-00000-00IN1
18HIS	00000	00IN2	386541	18HIS-00000-00IN2
18HIS	00000	00IN3	386550	18HIS-00000-00IN3
18HIS	00000	00IN4	386554	18HIS-00000-00IN4
18HIS	00000	00IN5	386555	18HIS-00000-00IN5
18HIS	00000	00IN6	386557	18HIS-00000-00IN6
18HIS	00000	00IN7	386558	18HIS-00000-00IN7
18HIS	00000	00IN8	386564	18HIS-00000-00IN8
18HIS	00000	00IN9	386565	18HIS-00000-00IN9
18HIS	00000	00INA	386567	18HIS-00000-00INA
18HIS	00000	00INB	386573	18HIS-00000-00INB
18HIS	00000	00INC	386574	18HIS-00000-00INC
18HIS	00000	00IND	386575	18HIS-00000-00IND
18HIS	00000	00INE	386577	18HIS-00000-00INE
18HIS	00000	00INF	386579	18HIS-00000-00INF
18HIS	00000	00ING	386589	18HIS-00000-00ING
18HIS	00000	00INH	386590	18HIS-00000-00INH
18HIS	00000	00INI	386591	18HIS-00000-00INI
18HIS	00000	00INJ	386597	18HIS-00000-00INJ
18HIS	00000	00INK	386598	18HIS-00000-00INK
18HIS	00000	00INL	386606	18HIS-00000-00INL
18HIS	00000	00INM	386608	18HIS-00000-00INM
18HIS	00000	00INN	386610	18HIS-00000-00INN
18HIS	00000	00INO	386616	18HIS-00000-00INO
18HIS	00000	00INP	386620	18HIS-00000-00INP
18HIS	00000	00INQ	386621	18HIS-00000-00INQ
18HIS	00000	00INR	386622	18HIS-00000-00INR
18HIS	00000	00INS	386626	18HIS-00000-00INS
18HIS	00000	00INT	386627	18HIS-00000-00INT
18HIS	00000	00INU	386642	18HIS-00000-00INU
18HIS	00000	00INV	386643	18HIS-00000-00INV
18HIS	00000	00INW	386650	18HIS-00000-00INW
18HIS	00000	00INX	386653	18HIS-00000-00INX
18HIS	00000	00INY	386655	18HIS-00000-00INY
18HIS	00000	00INZ	386661	18HIS-00000-00INZ
18HIS	00000	00IO0	386662	18HIS-00000-00IO0
18HIS	00000	00IO1	386663	18HIS-00000-00IO1
18HIS	00000	00IO2	386666	18HIS-00000-00IO2
18HIS	00000	00IO3	386669	18HIS-00000-00IO3
18HIS	00000	00IO4	386670	18HIS-00000-00IO4
18HIS	00000	00IO5	386672	18HIS-00000-00IO5
18HIS	00000	00IO6	386675	18HIS-00000-00IO6
18HIS	00000	00IO7	386677	18HIS-00000-00IO7
18HIS	00000	00IO8	386678	18HIS-00000-00IO8
18HIS	00000	00IO9	386682	18HIS-00000-00IO9
18HIS	00000	00IOA	386683	18HIS-00000-00IOA
18HIS	00000	00IOB	386688	18HIS-00000-00IOB
18HIS	00000	00IOC	386690	18HIS-00000-00IOC
18HIS	00000	00IOD	386692	18HIS-00000-00IOD
18HIS	00000	00IOE	386693	18HIS-00000-00IOE
18HIS	00000	00IOF	386695	18HIS-00000-00IOF
18HIS	00000	00IOG	386698	18HIS-00000-00IOG
18HIS	00000	00IOH	386700	18HIS-00000-00IOH
18HIS	00000	00IOI	386705	18HIS-00000-00IOI
18HIS	00000	00IOJ	386706	18HIS-00000-00IOJ
18HIS	00000	00IOK	386715	18HIS-00000-00IOK
18HIS	00000	00IOL	386720	18HIS-00000-00IOL
18HIS	00000	00IOM	386724	18HIS-00000-00IOM
18HIS	00000	00ION	386733	18HIS-00000-00ION
18HIS	00000	00IOO	386734	18HIS-00000-00IOO
18HIS	00000	00IOP	386737	18HIS-00000-00IOP
18HIS	00000	00IOQ	386739	18HIS-00000-00IOQ
18HIS	00000	00IOR	386740	18HIS-00000-00IOR
18HIS	00000	00IOS	386742	18HIS-00000-00IOS
18HIS	00000	00IOT	386749	18HIS-00000-00IOT
18HIS	00000	00IOU	386760	18HIS-00000-00IOU
18HIS	00000	00IOV	386770	18HIS-00000-00IOV
18HIS	00000	00IOW	386777	18HIS-00000-00IOW
18HIS	00000	00IOX	386788	18HIS-00000-00IOX
18HIS	00000	00IOY	386790	18HIS-00000-00IOY
18HIS	00000	00IOZ	386791	18HIS-00000-00IOZ
18HIS	00000	00IP0	386801	18HIS-00000-00IP0
18HIS	00000	00IP1	386803	18HIS-00000-00IP1
18HIS	00000	00IP2	386809	18HIS-00000-00IP2
18HIS	00000	00IP3	386811	18HIS-00000-00IP3
18HIS	00000	00IP4	386812	18HIS-00000-00IP4
18HIS	00000	00IP5	386826	18HIS-00000-00IP5
18HIS	00000	00IP6	386831	18HIS-00000-00IP6
18HIS	00000	00IP7	386837	18HIS-00000-00IP7
18HIS	00000	00IP8	386841	18HIS-00000-00IP8
18HIS	00000	00IP9	386845	18HIS-00000-00IP9
